,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
1972,,,,,,,,,,,,,,,,,,,400827896.0,Shayne Whittington,Indiana Pacers,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1973,,,,,,,,,,,,,,,,,,,400827896.0,Myles Turner,Indiana Pacers,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1974,,,,,,,,,,,,,,,,,,,400827896.0,Solomon Hill,Indiana Pacers,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1975,1.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,8.0,1.0,4.0,400827896.0,Luis Scola,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1976,7.0,4.0,1.0,4.0,0.0,33.5,6.0,14.0,5.0,6.0,3.0,41.0,2.0,2.0,14.0,8.0,2.0,2.0,400827896.0,DeMarre Carroll,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1977,8.0,0.0,0.0,0.0,1.0,42.25,14.0,11.0,8.0,6.0,5.0,32.0,1.0,4.0,21.0,15.0,0.0,2.0,400827896.0,Jonas Valanciunas,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1978,8.0,4.0,2.0,6.0,0.0,38.25,2.0,17.0,8.0,6.0,5.0,39.0,1.0,4.0,23.0,3.0,2.0,5.0,400827896.0,Kyle Lowry,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1979,0.0,2.0,1.0,6.0,0.0,43.75,5.0,17.0,7.0,16.0,10.0,36.0,0.0,2.0,25.0,5.0,2.0,2.0,400827896.0,DeMar DeRozan,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1980,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,400827896.0,James Johnson,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1981,4.0,5.0,2.0,1.0,0.0,16.5,4.0,7.0,3.0,0.0,0.0,19.0,0.0,0.0,8.0,4.0,1.0,2.0,400827896.0,Patrick Patterson,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1982,5.0,2.0,1.0,1.0,0.0,7.0,0.0,4.0,1.0,2.0,2.0,8.0,0.0,4.0,5.0,0.0,0.0,0.0,400827896.0,Terrence Ross,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1983,-1.0,0.0,0.0,0.0,1.0,15.25,2.0,6.0,3.0,1.0,1.0,16.0,3.0,6.0,7.0,5.0,0.0,0.0,400827896.0,Bismack Biyombo,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1984,-3.0,1.0,0.0,1.0,0.0,5.5,2.0,4.0,1.0,2.0,1.0,28.0,0.0,1.0,3.0,2.0,0.0,3.0,400827896.0,Cory Joseph,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1985,,,,,,,,,,,,,,,,,,,400827896.0,Anthony Bennett,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1986,,,,,,,,,,,,,,,,,,,400827896.0,Delon Wright,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1987,,,,,,,,,,,,,,,,,,,400827896.0,Norman Powell,Toronto Raptors,400827896,1,0,2015-10-28,Toronto Raptors,0,106,1,Indiana Pacers,99
1988,-5.0,0.0,0.0,1.0,0.0,8.5,4.0,5.0,1.0,0.0,0.0,27.0,0.0,2.0,2.0,4.0,0.0,0.0,400827929.0,Johnny O'Bryant III,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1989,-7.0,1.0,1.0,2.0,1.0,36.75,9.0,12.0,8.0,3.0,3.0,33.0,0.0,1.0,20.0,9.0,0.0,0.0,400827929.0,Giannis Antetokounmpo,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1990,-18.0,0.0,0.0,5.0,2.0,34.0,4.0,7.0,5.0,4.0,4.0,28.0,2.0,5.0,14.0,6.0,1.0,2.0,400827929.0,Greg Monroe,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1991,-15.0,5.0,2.0,7.0,0.0,31.75,4.0,10.0,3.0,4.0,4.0,33.0,1.0,2.0,12.0,5.0,2.0,4.0,400827929.0,Michael Carter-Williams,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1992,-11.0,2.0,0.0,0.0,0.0,9.5,2.0,10.0,3.0,2.0,2.0,29.0,0.0,5.0,8.0,2.0,0.0,2.0,400827929.0,Khris Middleton,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1993,-14.0,4.0,2.0,0.0,0.0,10.0,0.0,6.0,3.0,2.0,2.0,21.0,0.0,0.0,10.0,0.0,0.0,2.0,400827929.0,Chris Copeland,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1994,0.0,1.0,0.0,0.0,0.0,3.5,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,400827929.0,Damien Inglis,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1995,-2.0,0.0,0.0,0.0,4.0,21.25,0.0,5.0,3.0,2.0,2.0,15.0,3.0,3.0,8.0,3.0,1.0,1.0,400827929.0,Miles Plumlee,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1996,-10.0,4.0,0.0,4.0,0.0,19.25,3.0,7.0,2.0,5.0,5.0,25.0,0.0,2.0,9.0,3.0,1.0,3.0,400827929.0,Greivis Vasquez,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1997,-13.0,1.0,0.0,2.0,1.0,6.75,0.0,3.0,1.0,0.0,0.0,22.0,1.0,1.0,2.0,1.0,0.0,3.0,400827929.0,Jerryd Bayless,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,400827929.0,Rashad Vaughn,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
1999,,,,,,,,,,,,,,,,,,,400827929.0,John Henson,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2000,,,,,,,,,,,,,,,,,,,400827929.0,O.J. Mayo,Milwaukee Bucks,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2001,6.0,0.0,0.0,1.0,1.0,19.25,4.0,9.0,3.0,2.0,1.0,21.0,3.0,2.0,7.0,7.0,0.0,0.0,400827929.0,Luis Scola,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2002,6.0,8.0,3.0,1.0,0.0,19.25,0.0,13.0,5.0,2.0,1.0,31.0,3.0,1.0,14.0,3.0,0.0,3.0,400827929.0,DeMarre Carroll,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2003,21.0,0.0,0.0,0.0,0.0,32.0,4.0,12.0,7.0,8.0,5.0,29.0,4.0,3.0,19.0,8.0,2.0,2.0,400827929.0,Jonas Valanciunas,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2004,19.0,5.0,1.0,7.0,0.0,39.75,3.0,10.0,5.0,4.0,4.0,29.0,2.0,3.0,15.0,5.0,4.0,1.0,400827929.0,Kyle Lowry,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2005,25.0,1.0,0.0,4.0,1.0,25.25,1.0,13.0,7.0,2.0,1.0,37.0,0.0,1.0,15.0,1.0,1.0,2.0,400827929.0,DeMar DeRozan,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2006,-2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,400827929.0,Anthony Bennett,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2007,-2.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,400827929.0,James Johnson,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2008,15.0,5.0,4.0,1.0,0.0,22.75,3.0,9.0,6.0,0.0,0.0,24.0,0.0,2.0,16.0,3.0,0.0,1.0,400827929.0,Patrick Patterson,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2009,4.0,5.0,3.0,2.0,0.0,24.0,3.0,9.0,4.0,0.0,0.0,21.0,1.0,2.0,11.0,4.0,2.0,1.0,400827929.0,Terrence Ross,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2010,-2.0,0.0,0.0,0.0,1.0,17.5,6.0,7.0,1.0,2.0,1.0,19.0,4.0,4.0,3.0,10.0,0.0,0.0,400827929.0,Bismack Biyombo,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2011,-2.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,400827929.0,Delon Wright,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2012,9.0,0.0,0.0,6.0,0.0,21.5,2.0,5.0,2.0,0.0,0.0,19.0,0.0,0.0,4.0,2.0,3.0,0.0,400827929.0,Cory Joseph,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2013,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,400827929.0,Norman Powell,Toronto Raptors,400827929,3,0,2015-11-01,Toronto Raptors,0,106,3,Milwaukee Bucks,87
2014,15.0,2.0,1.0,1.0,0.0,41.5,10.0,13.0,9.0,0.0,0.0,31.0,2.0,2.0,19.0,12.0,2.0,0.0,400827944.0,Luis Scola,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2015,1.0,2.0,0.0,1.0,1.0,12.75,3.0,8.0,1.0,2.0,1.0,34.0,2.0,3.0,3.0,5.0,0.0,0.0,400827944.0,DeMarre Carroll,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2016,16.0,0.0,0.0,0.0,2.0,28.0,6.0,10.0,6.0,5.0,4.0,34.0,2.0,3.0,16.0,8.0,0.0,4.0,400827944.0,Jonas Valanciunas,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2017,25.0,5.0,4.0,10.0,2.0,59.75,5.0,15.0,9.0,5.0,5.0,37.0,0.0,4.0,27.0,5.0,3.0,4.0,400827944.0,Kyle Lowry,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2018,12.0,0.0,0.0,2.0,0.0,28.5,3.0,13.0,6.0,8.0,8.0,28.0,1.0,3.0,20.0,4.0,1.0,3.0,400827944.0,DeMar DeRozan,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2019,-4.0,3.0,0.0,0.0,0.0,8.25,4.0,6.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,5.0,1.0,0.0,400827944.0,Patrick Patterson,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2020,1.0,4.0,0.0,2.0,0.0,9.75,1.0,8.0,2.0,0.0,0.0,23.0,0.0,5.0,4.0,1.0,1.0,1.0,400827944.0,Terrence Ross,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2021,-3.0,0.0,0.0,0.0,1.0,13.5,4.0,4.0,2.0,2.0,1.0,14.0,2.0,3.0,5.0,6.0,0.0,2.0,400827944.0,Bismack Biyombo,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2022,-3.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,1.0,4.0,4.0,20.0,0.0,1.0,6.0,0.0,0.0,2.0,400827944.0,Cory Joseph,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2023,-5.0,1.0,0.0,0.0,0.0,3.25,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,400827944.0,Norman Powell,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2024,,,,,,,,,,,,,,,,,,,400827944.0,Anthony Bennett,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2025,,,,,,,,,,,,,,,,,,,400827944.0,James Johnson,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2026,,,,,,,,,,,,,,,,,,,400827944.0,Delon Wright,Toronto Raptors,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2027,-8.0,4.0,3.0,2.0,1.0,34.25,6.0,10.0,6.0,3.0,3.0,35.0,1.0,1.0,18.0,7.0,1.0,2.0,400827944.0,Dirk Nowitzki,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2028,-2.0,3.0,2.0,1.0,0.0,13.0,1.0,6.0,3.0,4.0,1.0,14.0,1.0,1.0,9.0,2.0,0.0,2.0,400827944.0,Chandler Parsons,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2029,-21.0,0.0,0.0,0.0,0.0,11.25,2.0,4.0,1.0,2.0,2.0,28.0,5.0,5.0,4.0,7.0,0.0,3.0,400827944.0,Zaza Pachulia,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2030,-18.0,5.0,1.0,4.0,0.0,22.75,2.0,15.0,4.0,4.0,4.0,36.0,1.0,4.0,13.0,3.0,0.0,1.0,400827944.0,Deron Williams,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2031,-13.0,3.0,1.0,3.0,0.0,15.75,2.0,7.0,3.0,2.0,1.0,28.0,1.0,5.0,8.0,3.0,0.0,2.0,400827944.0,Wesley Matthews,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2032,13.0,0.0,0.0,3.0,0.0,32.5,9.0,14.0,4.0,2.0,2.0,26.0,1.0,2.0,10.0,10.0,2.0,0.0,400827944.0,Dwight Powell,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2033,-7.0,2.0,0.0,0.0,0.0,6.5,1.0,4.0,2.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,400827944.0,Charlie Villanueva,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827944.0,Salah Mejri,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2035,9.0,3.0,0.0,6.0,0.0,21.0,1.0,10.0,3.0,2.0,2.0,23.0,1.0,1.0,8.0,2.0,1.0,1.0,400827944.0,J.J. Barea,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2036,-10.0,3.0,0.0,1.0,2.0,23.5,4.0,8.0,3.0,6.0,3.0,24.0,2.0,2.0,9.0,6.0,1.0,1.0,400827944.0,Devin Harris,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2037,-2.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.0,0.0,19.0,0.0,2.0,6.0,2.0,0.0,3.0,400827944.0,Raymond Felton,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2038,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,400827944.0,Justin Anderson,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2039,,,,,,,,,,,,,,,,,,,400827944.0,Jeremy Evans,Dallas Mavericks,400827944,0,4,2015-11-03,Dallas Mavericks,2,91,2,Toronto Raptors,102
2040,-11.0,0.0,0.0,1.0,0.0,11.75,5.0,6.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,5.0,1.0,0.0,400827953.0,Luis Scola,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2041,-4.0,1.0,0.0,0.0,0.0,29.25,5.0,12.0,4.0,5.0,5.0,37.0,2.0,3.0,13.0,7.0,4.0,1.0,400827953.0,DeMarre Carroll,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2042,6.0,0.0,0.0,1.0,0.0,33.25,6.0,9.0,6.0,5.0,5.0,29.0,5.0,5.0,17.0,11.0,0.0,1.0,400827953.0,Jonas Valanciunas,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2043,3.0,8.0,3.0,1.0,0.0,26.5,4.0,14.0,5.0,6.0,4.0,34.0,0.0,4.0,17.0,4.0,2.0,5.0,400827953.0,Kyle Lowry,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2044,2.0,0.0,0.0,3.0,0.0,41.75,4.0,18.0,7.0,15.0,14.0,39.0,1.0,1.0,28.0,5.0,2.0,2.0,400827953.0,DeMar DeRozan,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2045,3.0,2.0,1.0,3.0,2.0,22.0,2.0,5.0,3.0,0.0,0.0,23.0,0.0,1.0,7.0,2.0,2.0,1.0,400827953.0,Patrick Patterson,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2046,5.0,3.0,1.0,0.0,0.0,5.5,2.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,400827953.0,Terrence Ross,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2047,-1.0,0.0,0.0,0.0,1.0,14.25,2.0,4.0,2.0,6.0,3.0,19.0,3.0,2.0,7.0,5.0,0.0,2.0,400827953.0,Bismack Biyombo,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2048,22.0,0.0,0.0,3.0,0.0,24.0,3.0,7.0,4.0,2.0,1.0,26.0,1.0,0.0,9.0,4.0,3.0,1.0,400827953.0,Cory Joseph,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2049,,,,,,,,,,,,,,,,,,,400827953.0,Anthony Bennett,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2050,,,,,,,,,,,,,,,,,,,400827953.0,James Johnson,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2051,,,,,,,,,,,,,,,,,,,400827953.0,Delon Wright,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2052,,,,,,,,,,,,,,,,,,,400827953.0,Norman Powell,Toronto Raptors,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2053,-5.0,0.0,0.0,0.0,3.0,23.0,5.0,7.0,4.0,2.0,2.0,33.0,1.0,5.0,10.0,6.0,0.0,1.0,400827953.0,Serge Ibaka,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2054,3.0,5.0,2.0,4.0,3.0,52.25,7.0,18.0,10.0,6.0,5.0,38.0,0.0,1.0,27.0,7.0,2.0,1.0,400827953.0,Kevin Durant,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2055,8.0,0.0,0.0,1.0,4.0,27.25,4.0,7.0,5.0,0.0,0.0,27.0,3.0,3.0,10.0,7.0,0.0,2.0,400827953.0,Steven Adams,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2056,3.0,9.0,3.0,16.0,0.0,55.25,5.0,21.0,8.0,4.0,3.0,35.0,0.0,4.0,22.0,5.0,2.0,8.0,400827953.0,Russell Westbrook,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2057,1.0,3.0,1.0,0.0,0.0,6.75,1.0,3.0,1.0,2.0,2.0,27.0,0.0,4.0,5.0,1.0,0.0,0.0,400827953.0,Andre Roberson,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2058,0.0,0.0,0.0,0.0,0.0,9.75,1.0,4.0,1.0,0.0,0.0,15.0,2.0,2.0,2.0,3.0,2.0,0.0,400827953.0,Nick Collison,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2059,-4.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,400827953.0,Kyle Singler,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2060,-1.0,1.0,1.0,1.0,0.0,24.0,4.0,11.0,7.0,0.0,0.0,17.0,2.0,2.0,15.0,6.0,0.0,1.0,400827953.0,Enes Kanter,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2061,-8.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,4.0,400827953.0,D.J. Augustin,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2062,-11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,400827953.0,Anthony Morrow,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2063,-11.0,3.0,1.0,1.0,0.0,20.0,3.0,8.0,3.0,0.0,0.0,24.0,3.0,2.0,7.0,6.0,2.0,1.0,400827953.0,Dion Waiters,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2064,,,,,,,,,,,,,,,,,,,400827953.0,Mitch McGary,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2065,,,,,,,,,,,,,,,,,,,400827953.0,Cameron Payne,Oklahoma City Thunder,400827953,0,5,2015-11-04,Oklahoma City Thunder,2,98,3,Toronto Raptors,103
2066,3.0,1.0,1.0,4.0,0.0,22.0,3.0,11.0,3.0,0.0,0.0,21.0,3.0,1.0,7.0,6.0,1.0,2.0,400827962.0,Luis Scola,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2067,-15.0,5.0,1.0,2.0,0.0,15.0,2.0,13.0,3.0,2.0,2.0,36.0,0.0,2.0,9.0,2.0,0.0,0.0,400827962.0,DeMarre Carroll,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2068,10.0,0.0,0.0,0.0,2.0,28.25,9.0,6.0,3.0,3.0,2.0,23.0,4.0,3.0,8.0,13.0,0.0,0.0,400827962.0,Jonas Valanciunas,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2069,-2.0,7.0,3.0,3.0,0.0,29.75,4.0,16.0,6.0,3.0,2.0,32.0,1.0,3.0,17.0,5.0,1.0,3.0,400827962.0,Kyle Lowry,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2070,3.0,1.0,0.0,2.0,2.0,37.75,4.0,15.0,7.0,12.0,9.0,41.0,3.0,1.0,23.0,7.0,0.0,2.0,400827962.0,DeMar DeRozan,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2071,-8.0,2.0,0.0,0.0,0.0,7.25,0.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,2.0,0.0,400827962.0,Anthony Bennett,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2072,4.0,4.0,0.0,2.0,1.0,8.25,2.0,6.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,3.0,0.0,1.0,400827962.0,Patrick Patterson,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2073,-6.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,400827962.0,Terrence Ross,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2074,-12.0,0.0,0.0,0.0,0.0,9.5,4.0,5.0,1.0,1.0,0.0,16.0,2.0,1.0,2.0,6.0,0.0,0.0,400827962.0,Bismack Biyombo,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
2075,-2.0,1.0,0.0,0.0,0.0,19.75,1.0,9.0,7.0,6.0,5.0,29.0,0.0,2.0,19.0,1.0,0.0,1.0,400827962.0,Cory Joseph,Toronto Raptors,400827962,1,5,2015-11-06,Orlando Magic,4,92,2,Toronto Raptors,87
